tradeDate,ndxStk,commodityIdx,hs300,corpBond,daxStk,hsiStk
2011-04-26,0.00515093350809,-0.011649696261,-0.00574337319827,0.000136724714117,0.00832925521916,-0.00543892185418
2011-04-27,0.00730208939074,-0.00760028891505,-0.00666414492794,0.000264281452171,0.00656311827927,-0.00478245061553
2011-04-28,-0.00153009158414,-0.0181940735373,-0.0149800016205,0.000245992375477,0.00944485586314,-0.00365672513933
2011-04-29,-0.002417884104,0.018022516284,0.00973805791246,-0.000109322474076,0.00523558063806,-0.00356938538019
2011-05-03,-0.00476959191163,-0.00150505776151,0.00574968205619,0.000810524107375,-0.00358522208671,-0.00369810317379
2011-05-04,-0.00221326319551,-0.0360925575683,-0.0258998477493,0.000409565638618,-0.0170455448199,-0.0135473947611
2011-05-05,-0.00516514824441,-0.00701791961178,-0.000930433390065,0.000518542452498,0.000410792842175,-0.00230286177364
2011-05-06,0.00334986314162,-0.00745474937345,-0.00151099985211,-0.00101004135197,0.0155075287452,-0.0044148432085
2011-05-09,0.0032634278675,0.00836907448693,0.0026747051696,0.000773546567396,-0.0109685379687,0.00760771353798
2011-05-11,-0.00760552547671,-0.00531398455297,-0.00258164635131,0.000454099619094,-0.000862893378837,-0.0018958652666
2011-05-12,0.00616952701978,-0.0237925623615,-0.0139243992205,0.000626319034703,-0.00684112715612,-0.00940532616532
2011-05-13,-0.0119696949036,0.0160947986963,0.00850448727308,-0.000290418022479,-0.0054744432017,0.0087383455249
2011-05-16,-0.0175493583868,-0.00964389819541,-0.00887210706807,0.000562608339629,-0.0021324029206,-0.0136533765591
2011-05-17,0.00241806339389,0.0111643716496,0.00500926811041,0.00136890078716,-0.0178765266271,-0.00259693907914
2011-05-18,0.00826100751751,0.00342976056554,0.00746557250459,-0.000670617899818,0.00643948811009,0.00479437547652
2011-05-19,0.00283985390792,-0.00799287333661,-0.005987219204,-0.000462444526234,0.00746164780345,0.00659413683778
2011-05-20,-0.00772704722815,0.00565601852866,0.000307581896104,0.000208579889121,-0.0125006549185,0.00155340188868
2011-05-23,-0.0148453204334,-0.0301512666876,-0.0321025910557,-0.000426274863041,-0.0201975684576,-0.0212757159795
2011-05-24,-0.00572687056102,0.0113741316594,0.001071216131,0.0,0.00408349391963,0.00086968391417
2011-05-25,0.0032072408032,-0.00561343818188,-0.0119272226496,0.000979254394227,0.00283205695076,0.000725624651711
2011-05-26,0.00646125519865,-0.00180366041977,-0.00400756477336,-0.000362575011677,-0.0079594373983,0.00672582997227
2011-05-27,0.00435870118183,-0.0123002157764,-0.0050726417281,-0.000281086082196,0.0069172276948,0.00944315502933
2011-05-31,0.0154824979249,0.0205292721799,0.0157993370496,-9.97112905727e-05,0.0184577309672,0.0213290154866
2011-06-01,-0.0213255564247,0.00299984313408,0.000869169997422,0.000117839547995,-0.0105106237731,-0.00243920294362
2011-06-02,0.00181536151427,-0.00134406162826,-0.0162624307871,-0.000825168594298,-0.0200558876674,-0.0158957209625
2011-06-03,-0.0148908642263,0.0074676336283,0.0103130131865,0.000888614907409,0.0049227062703,-0.0131715154766
2011-06-07,-0.00242988695302,0.0151281344991,0.00597937550975,-0.000308205521132,0.00263327150065,-0.00353091265377
2011-06-08,-0.00710777146017,0.00269353915588,0.00146019174743,-7.25327531033e-05,-0.00607479974677,-0.00909466562144
2011-06-09,0.00166758074944,-0.0135587706061,-0.0190458299976,-0.000217629830654,0.0139848901135,-0.00228841846964
2011-06-10,-0.0158832614918,-0.00469419813328,0.00339543971441,0.000344558696262,-0.0126161947666,-0.00841484683457
2011-06-13,0.000535602480239,-0.00215024253862,-0.00391727550385,-0.000770887692637,0.00215333137113,0.00390443522647
2011-06-14,0.0125476465258,0.0148761129342,0.014539507228,-0.000671609983224,0.0167464353889,-0.000536840228269
2011-06-15,-0.0185369000153,-0.00665950045025,-0.0102205473447,-0.00171737819523,-0.0125296015791,-0.00678998062948
2011-06-16,-0.00411894603287,-0.0205994457284,-0.0154882617255,-0.000736923061284,-0.000686085630001,-0.0176387198649
2011-06-17,-0.00317329868191,-0.0198117199207,-0.00875087773884,0.000363980494664,0.00754503465474,-0.0118150116272
2011-06-20,0.00518505606115,-0.0029136634887,-0.00598573676503,0.000472976669238,-0.00193371428835,-0.00442317425907
2011-06-21,0.0213015419806,0.0147868620478,0.0118155514398,-0.000345614788476,0.018745691181,0.0115572942178
2011-06-22,-0.00716206697272,-0.0047462953266,-0.000168452898046,3.63861296107e-05,-0.00100521581221,0.000429186912452
2011-06-23,0.00859542558613,0.015266402057,0.0167232823708,-0.000254730714623,-0.0178481731105,-0.00462321122992
2011-06-24,-0.0169901469,0.016142142122,0.0233390152817,-0.000455037730479,-0.0039325135508,0.0187940773106
2011-06-27,0.0157432511648,0.00622467262399,0.00297495585476,0.000873489646454,-0.00189468254767,-0.0058886868684
2011-06-28,0.0147689259673,0.00905851526054,0.00172418941668,-0.000163721201353,0.00875882255282,0.000907410009988
2011-06-29,0.00379021808042,-0.0154606188638,-0.0137574787722,-0.00099199585854,0.0171056552314,-2.71967247905e-05
2011-06-30,0.0132657600768,0.0175303010574,0.0145330521931,0.000191195014946,0.0111927496134,0.0151566309596
2011-07-05,0.00414997439248,0.00151601804978,0.00016654709478,-0.00128440468201,-0.000473044682215,-0.000989489610467
2011-07-06,0.00310334808609,-0.000335684223032,-0.00281902175234,-0.000994040399763,-0.00110956979132,-0.0101800262782
2011-07-07,0.0143214490066,-0.00685234310218,-0.00387104108428,0.000647606387418,0.00540174428202,0.000560738591309
2011-07-08,-0.00290530185788,-0.000136996592977,0.00241512564943,-0.000601986573812,-0.00923889522704,0.00867282061662
2011-07-11,-0.0184111339753,-0.000744971202742,0.00129532239653,0.000209824341305,-0.023575234674,-0.0168261883579
2011-07-12,-0.00773942345118,-0.022590498863,-0.0182497463797,0.000118576894975,-0.00779070037029,-0.0310892540434
2011-07-13,0.00367951237506,0.0224303159951,0.0160116090156,-0.000885105198237,0.0129803669095,0.0121001594713
2011-07-14,-0.0117029357353,0.0159013181394,0.00305368286155,-0.000794524217706,-0.00733709283901,0.000607289129315
2011-07-15,0.0135037007566,0.0056782628797,0.00420841534285,-0.0017373656769,0.000745402465789,-0.00295876705445
2011-07-18,-0.00538642953686,-0.00258317630788,-0.00201232094191,-0.000128135897447,-0.0156619458355,-0.00323396755263
2011-07-19,0.0228427709607,-0.000205565875051,-0.00883607963982,-0.00145641098358,0.0118527967235,0.00446838389037
2011-07-20,-0.00433345227522,-0.00891239794449,-0.00115085599526,-0.000742761548097,0.00398084065672,0.00461394670729
2011-07-21,0.00686138027232,-0.0187508819463,-0.0105452217783,-0.000155958295234,0.00947948799957,-0.000745607429511
2011-07-22,0.0104516337226,0.0023196469765,0.00288879333539,-0.000963811259409,0.00496014767216,0.0205944023868
2011-07-25,-0.00220456863477,-0.0286446401364,-0.0330365946205,-0.0013784866402,0.0024742683711,-0.00677322519712
2011-07-26,0.00218396747587,0.00812810935641,0.00318866881007,-0.000101163844128,0.000668322232773,0.0124280079881
2011-07-27,-0.0259739873646,0.0184461416094,0.00745425695901,-0.00152789824102,-0.013254427154,-0.00134726069654
2011-07-28,0.00194563393947,0.00193902790993,-0.00637014049996,0.000257881504878,-0.00867155558527,0.00128789355906
2011-07-29,-0.0037849061775,-0.0182412894637,-0.0029967703023,0.000211781497534,-0.00436134366686,-0.00579815576481
2011-08-01,-0.00371434380798,0.00869525120425,0.00189586261364,-0.0031075542203,-0.0290240266367,0.00989374334153
2011-08-02,-0.0263416414294,-0.00349526468886,-0.00719236008601,0.0019191561606,-0.0228695979076,-0.010731428802
2011-08-03,0.0086546482623,0.00126665520972,-0.000510890262751,0.000663466081598,-0.0232437658869,-0.019307046447
2011-08-04,-0.0467255558594,0.0012142628304,0.0018393359234,-0.000377753110589,-0.0345992416703,-0.00492189921592
2011-08-05,-0.00582522946187,-0.0231295516872,-0.0214733067399,0.00127089394092,-0.0282369152021,-0.0438352091067
2011-08-08,-0.0630527227988,-0.0361473576209,-0.0363822166284,0.000791190230514,-0.051475969356,-0.0219896008704
2011-08-09,0.0476271450746,-0.00198338820033,0.00153431037111,-0.000386317023908,-0.00104556715158,-0.0582702746071
2011-08-10,-0.041433622817,0.00910155267424,0.00922403206135,0.00111255683446,-0.0526829522831,0.0231623442297
2011-08-11,0.0443357657921,0.0107900454364,0.0150414711337,0.000661430367232,0.0322942702614,-0.00957527362859
2011-08-12,0.00688876776284,-0.00152425866932,0.00294307884112,0.000431531161868,0.0339283544858,0.00126838751525
2011-08-15,0.0145902627376,0.00827694730314,0.0146759635765,0.00149514564243,0.00407655137385,0.0321034708214
2011-08-16,-0.00900566126237,9.31758661871e-05,-0.00698141933815,-0.00357187508166,-0.00455023023394,-0.00237298917596
2011-08-17,-0.00578165119924,-0.00969173012123,-0.00400098051011,0.00179212341009,-0.00769604875199,0.00379990042701
2011-08-18,-0.0510564554951,-0.017186210851,-0.0180975734336,0.00016526497522,-0.0599466052541,-0.0135349030514
2011-08-19,-0.0169344563752,-0.0115509414524,-0.00942595570418,-0.000817409958216,-0.0221613361264,-0.0312765004928
2011-08-22,0.00318887843171,-0.00609339653693,-0.0106957486891,-9.18855841352e-05,-0.00113571950283,0.00447196309623
2011-08-23,0.0405134657095,0.0102794225989,0.0154357844976,-0.000404396902684,0.0106486995467,0.0197484214058
2011-08-24,0.00737901150585,-0.00912539129809,-0.00389983126181,0.000220600401652,0.0265232885817,-0.0207793900891
2011-08-25,-0.0173189916352,0.0295591564931,0.0328423982679,-0.000818304316935,-0.0172109077355,0.0145691163217
2011-08-26,0.0251806019666,0.000793882894399,-0.000902660843436,0.000119569366471,-0.0083909418352,-0.00862333793213
2011-08-29,0.0282695434253,-0.0117153308385,-0.0168268647338,-0.000570382447686,0.023661911582,0.0143092114765
2011-08-30,0.0061546843203,-0.00477157984574,-0.00388793282859,-0.00135365992243,-0.0046225862257,0.0169240921173
2011-08-31,0.00148260461528,0.00137986113348,0.00177199036613,-0.00237101386533,0.0246636030978,0.0162344240341
2011-09-01,-0.00984746266359,-0.00837965602177,-0.00430886446728,0.00254607986105,-0.00941699708223,0.00245524340403
2011-09-02,-0.0233524947791,-0.0115735640548,-0.0108861937847,-0.000764987571696,-0.0341324256695,-0.018257177009
2011-09-06,-0.000106093278252,-0.00126700680197,-0.00750672981757,-0.00017540215605,-0.0100018492633,0.00478553761343
2011-09-07,0.0255743491541,0.0199578297823,0.0202791557594,-0.000387840288539,0.0399240870289,0.0169779094773
2011-09-08,-0.00426313158154,-0.00685616357455,-0.00830327071405,0.000175470191298,0.000541922110054,-0.00676565273908
2011-09-09,-0.0231306378234,-0.00249442542822,-0.00181943357238,0.000350848040235,-0.0412441426056,-0.00232230565073
2011-09-14,0.0143832330837,0.00725807335487,0.0047053387605,-0.00070085488718,0.0330928700695,-0.0422137369235
2011-09-15,0.0148968388586,-0.00375263882989,-0.00148659165887,-0.000932160048301,0.0309839730296,0.00711857002201
2011-09-16,0.00850495774172,0.00306647228858,0.00180851736266,-0.00239436929419,0.0117797811265,0.0141737676543
2011-09-19,0.00115709946804,-0.0232477548312,-0.0202177112919,-0.000194389548009,-0.0286840281994,-0.0280088337147
2011-09-20,-0.00559006821114,0.00241220553279,0.0039410606185,-0.00138959677741,0.0283557089828,0.00510641651084
2011-09-21,-0.0165081800086,0.0366023965644,0.0297264447026,-0.000157609527359,-0.0250579883472,-0.0100759409043
2011-09-22,-0.0331841308642,-0.0320570112919,-0.0312741964933,-0.000259646326072,-0.050886537658,-0.0496735945407
2011-09-23,0.0101425314631,-0.00663660398061,-0.00605398129618,-0.00350253292713,0.00624474919662,-0.0136660176504
2011-09-26,0.0123483013604,-0.020897381268,-0.0221810472444,-0.000418894961234,0.0282694412682,-0.0148836885805
2011-09-27,0.00858773085668,0.0102670665596,0.0102729146077,-0.000642646608406,0.051565985035,0.0406799791286
2011-09-28,-0.0146212295769,-0.00900377713253,-0.0103993148255,-0.00316336363902,-0.00892673822732,-0.00661234711861
2011-09-30,-0.0269796813241,0.000861173493324,-0.00264627181203,0.00214070518435,-0.0246943076648,-0.0235184546178
2011-10-10,0.03387199438,-0.007889669341,-0.0094465354132,0.00489323363083,0.0297843738726,0.00672174416482
2011-10-11,0.00711483120353,-0.022245394216,-0.00199253550412,0.000335939981883,0.00302583502935,0.0240177892506
2011-10-12,0.00532801955736,0.0262245384364,0.0357068769737,0.000475721870257,0.0218332646796,0.0103025090714
2011-10-13,0.00850229366116,0.00870604429036,0.00672276506237,0.0028681865358,-0.0133729924571,0.023100597508
2011-10-14,0.0191798975341,-0.00281201404456,-0.00331805028683,0.00261887222488,0.00881341903469,-0.0137427148634
2011-10-17,-0.015961880578,-0.000235292779305,0.00495045863874,0.00300047454763,-0.0182254792223,0.0199172996092
2011-10-18,0.0129768230561,-0.0385578605522,-0.0284247036409,0.00164458525158,0.00306385595174,-0.0431742444364
2011-10-19,-0.0205318374923,-0.00644981995731,-0.00352830835435,0.00238814340928,0.00612669441732,0.0127942187735
2011-10-20,-0.00455107522236,-0.0324718984327,-0.0245132885023,0.00553804333221,-0.0251810714209,-0.0179723301317
2011-10-21,0.0127698786233,-0.0208350280338,-0.00503142213401,0.00606300422814,0.0348458728968,0.00236719891972
2011-10-24,0.0205458058348,0.0211192047444,0.0270600928554,-0.00043705896439,0.0140212587628,0.0405571822422
2011-10-25,-0.0205714105265,0.0301807479097,0.0187468245606,-0.00112083627934,-0.00140803293889,0.0104070836447
2011-10-26,-0.000462495656825,0.0137683954246,0.00993739559468,0.00016410331252,-0.00508674532354,0.00517107355719
2011-10-27,0.0274759663991,-0.00258559140266,0.0021962175887,-0.00071130892956,0.05210379885,0.0321099007704
2011-10-28,0.000608174762768,0.0277762013768,0.0192086405383,-0.000812240230466,0.00131663222983,0.0166489440193
2011-10-31,-0.017310558945,-0.00518297369361,-0.00507372029871,-0.000904278944882,-0.0328116900407,-0.00774096605656
2011-11-01,-0.0264953224149,-0.00478517588497,0.000823313921941,0.00308397218852,-0.0512526865525,-0.0252294327043
2011-11-02,0.00864258737658,0.00780976389432,0.0164932634766,0.00202949664443,0.0222243991667,0.0186049285098
2011-11-03,0.021080410785,0.00722099003725,0.000696230360073,-0.000327353080497,0.0276987590313,-0.0252069664512
2011-11-04,-0.00482211670893,0.0148243006036,0.00706241985584,0.00127243825394,-0.0276098737931,0.0307193425436
2011-11-07,0.00622758462691,-0.00204856090451,-0.0100000833346,0.00254908946898,-0.00630190956226,-0.00834504654099
2011-11-08,0.0121442138486,0.000340090234289,-0.00312594050983,0.00249742243927,0.0055104309401,2.94742704892e-05
2011-11-09,-0.0364520219157,0.00804454654607,0.00873830240534,0.00239203251679,-0.0223739506864,0.0169283686985
2011-11-10,-0.000877628818526,-0.0216363482896,-0.0191008221227,0.00429129221679,0.00654338909582,-0.053916868839
2011-11-11,0.0187286381118,-3.08507905347e-05,-0.00170170526681,0.00265371047414,0.0317380552861,0.0090958726445
2011-11-14,-0.00615699277078,0.0274028447432,0.0202754319457,-0.00170258565256,-0.0119598622295,0.0192013475855
2011-11-15,0.0105872904249,0.00206461612427,-0.00200914373266,9.86498424647e-05,-0.00870607660792,-0.00822206871827
2011-11-16,-0.0178531070043,-0.0314263387957,-0.0275410773516,-0.000825371239608,-0.00333943331485,-0.0202328320161
2011-11-17,-0.0227489338444,-0.00255213840357,-0.00303818212973,-0.000314178896046,-0.010743467135,-0.0075932703901
2011-11-18,-0.0080159419594,-0.0306365256438,-0.0210769078667,-0.00137457066317,-0.00857137131563,-0.0174891280335
2011-11-21,-0.0191760405147,-0.00331894796277,0.00122311510803,-8.99070361848e-05,-0.0340618829176,-0.0144556495921
2011-11-22,0.00234454097381,-0.00454041054122,-8.04725656041e-05,0.000332615665668,-0.0123141568458,0.00141128348219
2011-11-23,-0.0227212674125,-0.0125770759757,-0.00980851188655,-0.000269679891605,-0.0144830108121,-0.0214406145162
2011-11-25,-0.00725443851601,-0.00422817672775,-0.00734657464337,0.00124851250134,0.0118599281756,-0.0137895740575
2011-11-28,0.0335292739387,0.00547755922208,0.00130266832076,-0.000556697898028,0.0449364553863,0.0194999977683
2011-11-29,-0.0057850515202,0.0183400755096,0.0136052844582,-6.28724632286e-05,0.00945506294859,0.0120346379926
2011-11-30,0.0371987365492,-0.0424181392652,-0.0339402841764,-0.00160008663818,0.0486151333336,-0.0147248322364
2011-12-01,0.0060811586517,0.0269915297265,0.0243257514471,0.00226453848987,-0.00873592099969,0.0547780033355
2011-12-02,-0.00310541883289,-0.0190058660233,-0.0102317209531,0.00183840890451,0.00739492132027,0.00200459288554
2011-12-05,0.0107626719897,-0.0198291459978,-0.0141455880273,-0.000277786491506,0.00417004616967,0.00728939430851
2011-12-06,-0.00234915910774,-0.00103729321043,-0.00200487191316,0.000116500504221,-0.0127353340936,-0.0124580855958
2011-12-07,-0.000409282149026,0.00210111820066,0.00471398831535,0.000206083034271,-0.00567052690981,0.0156277692539
2011-12-08,-0.0164891318646,-0.00489576327017,-0.00127839043143,0.000125421056568,-0.0202700204733,-0.00692443831423
2011-12-09,0.0156872254615,-0.0106084428725,-0.00856728769842,0.000662678678834,0.0189312796812,-0.0276761680347
2011-12-12,-0.0114685269992,-0.011262080756,-0.0103471005355,0.000366970838887,-0.0341992866455,-0.000568862363298
2011-12-13,-0.010467936259,-0.033199896671,-0.0227619315142,-0.00015214229809,-0.00193264932282,-0.00694115041353
2011-12-14,-0.0157021437475,-0.0192816960883,-0.0101465572614,0.000286366282328,-0.0173148125016,-0.00504000892965
2011-12-15,-0.00283427923825,-0.0510266227887,-0.0239297064869,-0.000922034449149,0.00972849092091,-0.018009203853
2011-12-16,0.00513786252931,0.0222283937164,0.0208592785387,0.000223872912761,-0.00504537829443,0.0142406219271
2011-12-19,-0.0102887030754,-0.0111231150471,-0.00239604348756,8.05819810177e-05,-0.00546404665719,-0.0118376543234
2011-12-20,0.029651630816,-0.000122051875969,-0.00308307745244,0.000635474725464,0.030619480796,0.00055269084109
2011-12-21,-0.0145269065859,-0.0198712467843,-0.0160981216886,0.000947986047956,-0.00953733497885,0.0184268701049
2011-12-22,0.00785689404407,-0.000229334476684,0.000952899900112,-0.000268206771146,0.0104178030354,-0.00207747499074
2011-12-23,0.00913422985913,0.0107940968964,0.00758220843417,0.000277145758091,0.0045605310226,0.0135618198589
2011-12-28,-0.0114206929063,0.005150451843,0.00125732734819,0.000856775719982,-0.0203230470014,-0.00594921943845
2011-12-29,0.00790399396534,-0.0029284606853,0.00148507698386,0.00204080794115,0.0133408928291,-0.00654179763762
2011-12-30,-0.00317341858814,0.0174839078832,0.0147648212697,0.00387407964341,0.00843961115484,0.00198032715942
2012-01-04,0.00333213977091,-0.021009321461,-0.0202354202137,-0.00402543763651,-0.00896234765364,0.0157649443743
2012-01-05,0.00823740372226,-0.0221450757654,-0.00977464210028,-0.000222626909389,-0.00254917508157,0.00458702715173
2012-01-06,0.00305620256494,0.0127551384343,0.00622293714537,0.000427399901437,-0.00626472205922,-0.0117815206186
2012-01-09,-0.00234554231597,0.0573453389683,0.0334726055339,0.00106770125188,-0.0067394764206,0.01455812579
2012-01-10,0.00709196461274,0.0492702835322,0.0327194090015,0.000586750132405,0.0239334063439,0.00731769835271
2012-01-11,0.00205506414522,0.00218999135128,-0.00480856800848,-0.000328893277097,-0.00172795230704,0.00773979902223
2012-01-12,0.00409739670158,0.00374959328764,-0.00016013697905,0.000666563003772,0.00435795386009,-0.00295759500165
2012-01-13,-0.00421122760836,-0.0107239562797,-0.0169336592817,0.000479650397357,-0.00586416703717,0.00569403989622
2012-01-17,0.00892305127374,0.0785304653678,0.0478426736534,-0.00173954762388,0.0179915551933,0.0318635028719
2012-01-18,0.0135792136128,-0.013065456158,-0.0157331330259,0.000319735687891,0.00341117808606,0.00301007459434
